,Unnamed: 0,index,contract_id,ico,dlhy_nedoplatky,pohladavky_statu,employees,competition,money_saved,money_spent,sales,profit,company_age
292,332,332,422093,31605052.0,0,0,50,6,29.215000000000003,1337688.0,21158364.0,897128,9508.0
293,333,333,406668,35728531.0,0,0,50,2,0.0,4499620.0,13379847.0,180957,8245.0
294,335,335,420728,43860125.0,0,0,25,3,0.0,5600000.0,158498434.0,6705076,4528.0
295,336,336,422049,36857670.0,0,0,50,5,27.9648,833112.0,1861642.0,284971,4410.0
296,337,337,421818,36170151.0,0,0,5,1,1.0336,219320.0,1141015.0,-295389,8483.0
297,338,338,419242,44886021.0,0,0,25,7,8.5047,644842.0,9470170.0,573515,3933.0
298,339,339,402197,31628605.0,0,0,50,2,0.0,4653462.0,16337779.0,152856,9123.0
299,341,341,149129,47258314.0,0,0,250,4,20.4809,67518576.0,54799117.0,-8204644,1728.0
300,342,342,421754,36740519.0,0,0,10,3,31.2191,289211.0,27329827.0,717157,4822.0
301,343,343,403104,31327681.0,0,0,5,2,0.0,2825947.0,7337167.0,1221642,10158.0
302,344,344,418880,36017671.0,0,0,10,2,8.2998,282333.0,4998035.0,53788,8480.0
303,345,345,408522,35763469.0,0,1,2000,3,0.0,720068.0,713495000.0,106302000,7700.0
304,346,346,420684,31682987.0,0,0,25,2,9.4606,211678.0,1096003.0,-142,9620.0
305,347,347,411128,31588506.0,0,0,25,9,22.035,895295.0,3189273.0,104226,9795.0
306,348,348,421174,50476246.0,0,0,3,6,22.5056,46113.0,97651.0,35359,1338.0
307,349,349,420888,44629281.0,0,0,10,2,9.9607,448411.0,2360344.0,45608,4073.0
308,350,350,405396,35819081.0,0,0,50,2,0.0837,2210700.0,16916661.0,818350,6814.0
309,351,351,404840,35697270.0,0,1,1000,3,0.0,3144336.0,549504000.0,74297000,8640.0
310,352,352,413551,36053694.0,0,0,25,2,1.5599,131742.0,12914816.0,313990,6596.0
311,353,353,420239,44278829.0,0,0,20,4,37.1683,756099.0,880927.0,72664,4310.0
312,356,356,418851,31319823.0,0,0,50,2,0.0,450000.0,30301231.0,213174,10268.0
313,358,358,416774,48054933.0,0,0,1,1,15.877,823690.0,195486.0,-4381,1891.0
314,362,362,416774,48093220.0,0,0,2,1,0.0214,1404707.0,220689.0,7977,1862.0
315,367,367,422150,46715894.0,0,0,25,3,0.054000000000000006,566255.0,15419282.0,49411,2879.0
316,368,368,410239,30223601.0,0,0,50,1,0.0,5162401.0,1744764.0,60731,10440.0
317,371,371,422331,31563732.0,0,0,250,3,3.2944,152927.0,17654998.0,10792,10215.0
318,372,372,422391,46946683.0,0,0,25,3,10.9156,694852.0,1667082.0,652,2673.0
319,373,373,159326,34115901.0,0,0,500,4,0.0,453687.0,48910806.0,4298540,9206.0
320,374,374,405721,35743565.0,0,0,25,4,0.0,6073470.0,274023221.0,3069216,8091.0
321,376,376,405721,36677281.0,0,0,250,4,0.0,6073470.0,838609000.0,14797000,4969.0
322,377,377,403149,36440884.0,0,0,25,4,37.1548,689580.0,1834108.0,5216,5166.0
323,378,378,413713,44857187.0,0,0,10,3,0.8158000000000001,130666.0,1908587.0,81830,3914.0
324,379,379,406682,36440884.0,0,0,25,1,5.3557,216220.0,1834108.0,5216,5166.0
325,380,380,422153,31322832.0,0,0,2000,1,0.0,550000.0,3823833000.0,106218000,10226.0
326,381,381,410667,51204452.0,0,0,25,7,11.7007,384857.0,1060729.0,-560,890.0
327,383,383,416383,31328695.0,0,0,25,4,2.7189,291922.0,14892228.0,1735299,10146.0
328,384,384,420050,34117873.0,0,0,20,3,9.725,537432.0,4530033.0,59719,9178.0
329,385,385,421871,35697270.0,0,1,1000,1,0.0,240000.0,549504000.0,74297000,8640.0
330,386,386,422283,31645640.0,0,0,25,2,13.2852,280448.0,3496333.0,117017,8829.0
331,387,387,421671,31617913.0,0,0,50,5,18.3218,96415.0,8261285.0,82226,9404.0
332,388,388,421671,47619503.0,0,0,3,5,13.2522,70607.0,676114.0,1509,2287.0
333,389,389,421671,36377902.0,1,0,10,4,15.0141,57646.0,450353.0,-353,8156.0
334,390,390,421671,36377902.0,1,0,10,4,5.6704,48991.0,450353.0,-353,8156.0
335,391,391,414312,46186123.0,0,0,5,2,3.7588,279505.0,1563611.0,127751,3268.0
336,392,392,421265,31626025.0,0,0,10,3,0.12,416570.0,2639750.0,-19659,9176.0
337,393,393,419462,36374881.0,0,0,2,3,0.0255,192053.0,916699.0,59386,8242.0
338,394,394,419774,35832274.0,0,0,3,2,20.2529,800000.0,1413212.0,206999,6631.0
339,395,395,417538,36053694.0,0,0,25,3,1.6659,118433.0,12914816.0,313990,6596.0
340,396,396,417538,36053694.0,0,0,25,3,1.6566,17083.0,12914816.0,313990,6596.0
341,397,397,417538,36053694.0,0,0,25,3,1.7395,7531.0,12914816.0,313990,6596.0
342,398,398,417538,36053694.0,0,0,25,4,37.6632,7400.0,12914816.0,313990,6596.0
343,399,399,417538,36053694.0,0,0,25,4,2.2829,11871.0,12914816.0,313990,6596.0
344,400,400,420021,36572047.0,0,0,10,2,29.2178,202000.0,1147870.0,4431,6131.0
345,401,401,408154,46515950.0,1,0,10,2,23.0841,135372.0,9836089.0,64204,2928.0
346,402,402,160430,31595804.0,0,0,500,2,0.0,500000.0,217226075.0,4271364,9647.0
347,404,404,421462,31681051.0,0,0,20,3,8.4032,76804.0,8729225.0,96482,9652.0
348,405,405,422346,48136689.0,0,0,5,1,3.8239,220950.0,3886470.0,318548,1836.0
349,406,406,420062,46715894.0,0,0,25,6,21.0483,747233.0,15419282.0,49411,2879.0
350,407,407,418552,44645546.0,0,0,5,1,0.0,2222313.0,13366524.0,393016,4086.0
351,408,408,421430,36706311.0,0,0,50,3,2.4217,599672.0,8856512.0,555642,4898.0
352,409,409,406453,36250902.0,0,0,3,3,37.2672,138285.0,4821182.0,433980,6443.0
353,410,410,409201,31328695.0,0,0,25,5,2.8888000000000003,690241.0,14892228.0,1735299,10146.0
354,411,411,420353,44020091.0,0,0,20,2,0.0515,1233800.0,5204139.0,513124,4432.0
355,412,412,420353,31362044.0,0,0,5,2,0.1891,349000.0,1133519.0,3894,9676.0
356,413,413,418821,35758481.0,0,0,5,3,0.0019,106039.0,9110675.0,1698062,7805.0
357,414,414,418821,34113924.0,0,0,250,2,1.9814,55515.0,319548045.0,1503146,9241.0
358,415,415,418821,31625657.0,0,1,500,2,3.9461,170750.0,506624672.0,2283408,9180.0
359,416,416,411628,35819081.0,0,0,50,2,0.522,2050000.0,16916661.0,818350,6814.0
360,418,418,406565,31560270.0,0,0,50,3,0.0,649040.0,14184789.0,-566472,10263.0
361,419,419,419689,31437842.0,0,0,25,5,21.4716,269966.0,3532163.0,187631,9816.0
362,420,420,417477,44535031.0,0,0,10,5,16.0285,273844.0,7005.0,5120,4137.0
363,421,421,417969,36531774.0,0,0,25,2,48.503,66800.0,4204519.0,324244,7671.0
364,422,422,417969,35707364.0,0,0,10,1,9.6552,14500.0,6481583.0,954237,8506.0
365,423,423,410800,47188049.0,0,0,3,3,4.9496,525360.0,1919671.0,11359,2485.0
366,424,424,405298,36203271.0,0,0,25,4,0.0,700000.0,1119619.0,6888,7057.0
367,426,426,416956,36451576.0,0,0,3,3,0.0,390000.0,3126603.0,335968,8191.0
368,433,433,419740,35911913.0,0,0,10,5,0.2802,246245.0,839228.0,-375577,5615.0
369,435,435,422081,50960369.0,0,0,3,2,4.1658,144990.0,962772.0,59959,1044.0
370,437,437,420962,34104402.0,0,0,25,4,6.509,608988.0,1787743.0,362,9424.0
371,438,438,422512,31651402.0,0,0,500,2,1.3047,1416695.0,64164000.0,70000,10226.0
372,440,440,420765,31731244.0,0,0,50,1,3.0592,208848.0,9685674.0,308935,8682.0
373,443,443,416899,36499021.0,0,0,1,1,0.0868,1326488.0,347284.0,3618,5657.0
374,444,444,422670,31578802.0,0,0,25,1,0.25,160000.0,3266656.0,-56145,9960.0
375,448,448,413842,48097519.0,1,0,2,2,0.0228,372553.0,592908.0,1428,1835.0
376,450,450,416900,46622365.0,0,0,3,1,0.4598,524413.0,499437.0,495,2946.0
377,452,452,410653,44483767.0,0,0,250,2,0.0,1349179.0,452286000.0,8641000,4171.0
378,453,453,410653,44291809.0,0,0,0,2,-0.5269,1349179.0,181706596.0,10061279,4304.0
379,454,454,416957,36614599.0,0,0,10,2,0.0,332000.0,161158.0,-77200,5055.0
380,457,457,408934,31625657.0,0,1,500,1,0.0,137750.0,506624672.0,2283408,9180.0
381,458,458,416887,44645546.0,0,0,5,1,0.0783,1916933.0,13366524.0,393016,4086.0
382,459,459,416871,44645546.0,0,0,5,1,0.0914,1771976.0,13366524.0,393016,4086.0
383,460,460,400302,36716235.0,0,0,10,12,21.1498,1416689.0,3316853.0,257050,4879.0
384,461,461,416903,44645546.0,0,0,5,1,0.0804,2189400.0,13366524.0,393016,4086.0
385,462,462,416857,44645546.0,0,0,5,1,0.079,2645160.0,13366524.0,393016,4086.0
386,464,464,410834,17316260.0,0,0,50,4,7.841099999999999,8531614.0,10392833.0,391278,10594.0
387,465,465,420752,44669615.0,0,0,5,2,14.6323,293884.0,1162083.0,58725,4074.0
388,466,466,417823,47454547.0,0,0,2,3,5.8405,11523.0,1351657.0,15877,2396.0
389,467,467,417823,50293893.0,0,0,3,3,4.7877,28427.0,261625.0,42053,1462.0
390,468,468,415435,31328296.0,0,0,5,1,0.0,1122358.0,511863.0,1420,10157.0
391,469,469,416841,44645546.0,0,0,5,1,0.0,3600000.0,13366524.0,393016,4086.0
392,471,471,416842,48008427.0,0,0,3,1,0.0,2350000.0,1213811.0,-13713,1946.0
393,472,472,416840,44645546.0,0,0,5,1,0.0,3100000.0,13366524.0,393016,4086.0
394,473,473,405389,36458503.0,0,0,200,2,0.16,750000.0,10745059.0,454462,7806.0
395,474,474,416843,48008427.0,0,0,3,1,0.0,2750000.0,1213811.0,-13713,1946.0
396,475,475,421721,46918019.0,0,0,2,2,0.0,172979.0,177936.0,28594,2716.0
397,480,480,422002,34108513.0,0,0,500,1,0.4301,93000.0,86313785.0,1893662,9341.0
398,482,482,421450,50530950.0,0,0,10,2,5.0012,135948.0,3327112.0,326274,1283.0
399,483,483,421053,35829583.0,0,0,5,4,3.1906,850000.0,1572712.0,56564,6678.0
400,484,484,414638,36402672.0,0,0,50,2,2.5657,1534870.0,0.0,-,6723.0
401,485,485,421716,31588794.0,0,0,25,2,0.0,275501.0,3680944.0,77218,9792.0
402,486,486,420750,36833380.0,0,0,5,8,16.7966,948000.0,9814696.0,100995,4612.0
403,487,487,421794,36677281.0,0,0,250,3,15.6019,707800.0,838609000.0,14797000,4969.0
404,488,488,421794,44291809.0,0,0,0,3,28.2007,597370.0,181706596.0,10061279,4304.0
405,490,490,421925,35760419.0,0,0,250,1,1.8463,471200.0,57372000.0,8067000,7748.0
406,491,491,420591,31605052.0,0,0,50,2,4.6103,2068650.0,21158364.0,897128,9508.0
407,492,492,410990,36836711.0,0,0,25,5,0.5048,288853.0,1991007.0,34606,4604.0
408,493,493,419853,45232270.0,0,0,25,2,0.8531000000000001,1500000.0,1580697.0,60875,3850.0
409,494,494,418978,17317282.0,0,0,500,11,17.7605,1200384.0,146410075.0,4344207,10552.0
410,495,495,421584,36831221.0,0,0,100,4,3.0437,4522412.0,40765460.0,4368112,4614.0
411,496,496,422044,44108672.0,0,0,20,2,0.0025,400000.0,2913418.0,13240,4391.0
412,497,497,419166,46288198.0,0,0,5,3,1.2947,299379.0,12854254.0,36716,3184.0
413,498,498,415712,36567396.0,1,0,10,3,2.761,373410.0,352062.0,-852,5582.0
414,499,499,415712,46279610.0,0,0,100,2,0.6845,1135875.0,5672157.0,787196,3199.0
415,500,500,415712,46279610.0,0,0,100,2,0.4933,792610.0,5672157.0,787196,3199.0
416,501,501,415712,36195219.0,0,0,5,3,0.2217,614663.0,602813.0,186431,7443.0
417,504,504,421644,31450474.0,0,0,500,1,1.0054,390000.0,115378054.0,8714048,9506.0
418,505,505,418265,47454547.0,0,0,2,3,2.8495,42253.0,1351657.0,15877,2396.0
419,506,506,418265,47188049.0,0,0,3,4,2.6531,9272.0,1919671.0,11359,2485.0
420,507,507,421890,35966289.0,0,0,250,2,16.789,513510.0,37441611.0,1773000,5265.0
421,508,508,421530,36401951.0,0,0,20,2,12.4081,314955.0,2018514.0,-5838,6747.0
422,509,509,417305,47454547.0,0,0,2,3,3.3819000000000004,29333.0,1351657.0,15877,2396.0
423,510,510,417305,47188049.0,0,0,3,3,1.7170999999999998,17355.0,1919671.0,11359,2485.0
424,511,511,417305,47454547.0,0,0,2,3,3.1166,8920.0,1351657.0,15877,2396.0
425,512,512,417305,47188049.0,0,0,3,3,2.9014,20128.0,1919671.0,11359,2485.0
426,513,513,421057,34112421.0,0,0,25,2,3.3364,643276.0,3339674.0,98754,9271.0
427,514,514,417094,47454547.0,0,0,2,3,4.0819,100591.0,1351657.0,15877,2396.0
428,515,515,417094,47188049.0,0,0,3,3,2.4567,3582.0,1919671.0,11359,2485.0
429,518,518,420828,36384992.0,0,0,50,1,0.0,990000.0,10938825.0,64867,7708.0
430,519,519,419124,31320911.0,0,0,25,2,0.0,35750.0,6227924.0,-123848,10255.0
431,520,520,419124,35757329.0,0,0,20,2,0.0,35750.0,10642212.0,610258,7819.0
432,521,521,419124,35757329.0,0,0,20,3,0.0,35750.0,10642212.0,610258,7819.0
433,522,522,419124,47393939.0,0,0,10,3,46.3696,35750.0,6221528.0,238143,2434.0
434,523,523,419124,31350780.0,0,1,25,3,0.0,66660.0,30210950.0,2044624,9838.0
435,524,524,419124,31350780.0,0,1,25,1,0.0,66660.0,30210950.0,2044624,9838.0
436,525,525,419124,35757329.0,0,0,20,1,0.0,66660.0,10642212.0,610258,7819.0
437,526,526,419124,17312001.0,0,1,25,1,0.0,66660.0,20394341.0,852154,10580.0
438,527,527,419124,50085999.0,0,1,25,1,0.0,1287000.0,8764074.0,61526,1596.0
439,528,528,419124,31424562.0,0,0,20,2,0.0,7852320.0,4864499.0,746560,10023.0
440,529,529,419124,17312001.0,0,1,25,1,0.0,114473.0,20394341.0,852154,10580.0
441,530,530,411209,31573258.0,0,0,10,3,2.2181,443213.0,2902809.0,115904,10033.0
442,531,531,421460,36851264.0,0,0,5,1,8.5523,107001.0,4725046.0,81086,4569.0
443,532,532,420492,46934600.0,0,0,10,3,3.0899,7120000.0,3344214.0,117736,2668.0
444,533,533,409655,36228427.0,0,0,25,4,1.0215999999999998,1326268.0,7542053.0,271048,7975.0
445,534,534,421981,36803600.0,0,0,5,4,9.4178,209719.0,923316.0,5460,4676.0
446,535,535,420400,36320439.0,0,0,100,2,2.8483,17695.0,7403885.0,291636,6797.0
447,536,536,420400,36320439.0,0,0,100,2,4.1298,91773.0,7403885.0,291636,6797.0
448,537,537,419531,36418633.0,0,0,5,4,16.3872,222125.0,3374882.0,15591,5837.0
449,538,538,419837,36837075.0,0,0,10,4,7.2534,329211.0,6958055.0,829738,4604.0
450,539,539,421252,35918501.0,0,1,100,1,0.2127,2901030.0,17709686.0,1538698,5570.0
451,540,540,421826,35935154.0,0,0,3,2,9.5187,146690.0,524519.0,33487,5467.0
452,541,541,420009,52005551.0,0,0,50,3,0.0,165000.0,0.0,-,548.0
453,542,542,417470,34096116.0,0,0,25,4,2.2784,216250.0,4473520.0,30281,9600.0
454,543,543,417470,34096116.0,0,0,25,4,1.0224,96146.0,4473520.0,30281,9600.0
455,544,544,421069,46715894.0,0,0,25,13,36.5303,3464638.0,15419282.0,49411,2879.0
456,545,545,421999,45328919.0,0,0,5,8,9.5782,255007.0,466927.0,-19786,3773.0
457,546,546,419064,44101937.0,0,0,50,4,8.928600000000003,917234.0,15722302.0,179527,4403.0
458,547,547,421878,31322832.0,0,0,2000,1,0.0187,3631260.0,3823833000.0,106218000,10226.0
459,548,548,420217,43989268.0,0,0,100,5,10.5332,835782.0,36033948.0,2181755,4459.0
460,549,549,421831,36187232.0,0,0,10,6,5.952999999999999,274685.0,3102536.0,134284,7842.0
461,551,551,412551,31731244.0,0,0,50,3,6.0609,219768.0,9685674.0,308935,8682.0
462,552,552,416449,35727951.0,0,0,50,11,30.6865,2088239.0,16065284.0,139982,8252.0
463,554,554,422011,31687849.0,0,0,5,1,1.3301,187960.0,1687431.0,252438,9516.0
464,555,555,415217,44101937.0,0,0,50,2,6.848999999999998,66083.0,15722302.0,179527,4403.0
465,556,556,422253,36296546.0,0,0,10,3,0.0407,220990.0,1451114.0,16096,8364.0
466,557,557,421678,35940506.0,0,0,10,4,7.760599999999998,537778.0,2941736.0,33501,5434.0
467,558,558,421349,44690321.0,0,0,20,2,16.4073,239223.0,7773504.0,183268,4041.0
468,559,559,421448,36732290.0,0,0,10,6,21.8139,198332.0,4246180.0,4699,4838.0
469,560,560,407787,36397768.0,0,0,25,7,16.5942,200353.0,5324001.0,35486,6979.0
470,561,561,418789,31612989.0,0,0,50,1,10.21,110000.0,5424791.0,706370,9383.0
471,564,564,422156,36797006.0,0,0,25,4,13.5919,388504.0,2512201.0,10598,4691.0
472,565,565,419959,44768575.0,0,0,5,2,5.9753,3305400.0,2726702.0,123597,3927.0
473,566,566,421661,36231371.0,0,0,20,9,17.6879,271412.0,4586474.0,31849,7701.0
474,567,567,421152,36219746.0,0,0,10,3,1.3432,1661658.0,1530818.0,112325,8421.0
475,568,568,412798,17317282.0,0,0,500,8,31.8611,375596.0,146410075.0,4344207,10552.0
476,570,570,421918,36258547.0,0,1,25,2,1.2281,232074.0,940851.0,124,5923.0
477,571,571,419184,35943301.0,0,0,25,5,5.3432,898850.0,10052235.0,84108,5418.0
478,572,572,421979,36403148.0,0,0,3,2,14.116600000000002,350204.0,1220449.0,43726,6692.0
479,573,573,414647,45272816.0,0,0,10,3,4.0376,83366.0,1745703.0,15931,3815.0
480,574,574,414647,45262543.0,0,0,5,3,8.9346,48866.0,1604621.0,27852,3828.0
481,575,575,421699,17055369.0,0,0,10,3,22.4939,507057.0,4047621.0,78013,10549.0
482,576,576,419324,44101937.0,0,0,50,3,13.3102,331805.0,15722302.0,179527,4403.0
483,577,577,419066,31710549.0,0,0,25,3,0.0,864170.0,2402269.0,57826,9068.0
484,579,579,419049,36295981.0,0,0,25,13,19.8048,846401.0,2801745.0,202402,8388.0
485,580,580,419395,36837075.0,0,0,10,4,0.8160999999999999,272010.0,6958055.0,829738,4604.0
486,581,581,421325,31396674.0,0,0,100,3,3.55,486000.0,12219371.0,3006571,9087.0
487,584,584,409287,46456082.0,1,0,20,3,0.654,375970.0,3867254.0,9395,3030.0
488,586,586,416517,36187232.0,0,0,10,3,11.2907,253217.0,3102536.0,134284,7842.0
489,588,588,420997,31576311.0,0,0,10,2,8.2412,204874.0,76954.0,-199850,9992.0
490,589,589,417981,46729429.0,0,0,10,2,31.8501,231255.0,7276439.0,198731,2837.0
491,590,590,417981,46729429.0,0,0,10,3,39.5165,157600.0,7276439.0,198731,2837.0
492,592,592,415293,36233170.0,1,0,20,3,0.1374,212488.0,1949080.0,17390,7562.0
493,593,593,412078,44675488.0,0,0,20,2,1.4039,359008.0,4070084.0,942520,4012.0
494,594,594,421732,31335586.0,0,0,5,3,0.4293,220336.0,827341.0,269570,10038.0
495,595,595,421563,34115901.0,0,0,500,1,4.1029,173534.0,48910806.0,4298540,9206.0
496,596,596,419690,44886021.0,0,0,25,1,2.1137,387700.0,9470170.0,573515,3933.0
497,597,597,416545,36575305.0,0,0,10,2,10.7357,953073.0,940226.0,10277,5967.0
498,598,598,420441,36579769.0,0,0,50,3,25.9333,347738.0,2023533.0,25915,5812.0
499,599,599,417792,36445517.0,0,0,10,3,1.0774,119078.0,1073343.0,23451,8429.0
500,601,601,419627,36547522.0,0,0,10,8,16.9538,1200572.0,6047234.0,270671,6555.0
501,602,602,421987,31668861.0,0,0,250,4,4.5796,146300.0,46655720.0,-359983,9906.0
502,603,603,417316,44504501.0,1,0,3,1,3.3119,880000.0,1310778.0,42449,4172.0
503,604,604,421353,36302031.0,0,0,25,2,0.4502,497809.0,9646234.0,147104,8126.0
504,605,605,421536,36277266.0,0,0,5,3,13.8682,1625300.0,1149824.0,13024,5265.0
505,606,606,420833,44310269.0,0,0,20,3,10.3563,386576.0,4247180.0,38513,4284.0
506,607,607,417804,46163379.0,0,0,10,6,21.0184,247141.0,2229972.0,209767,3268.0
507,610,610,420422,44690321.0,0,0,20,3,11.9669,562192.0,7773504.0,183268,4041.0
508,611,611,419359,35810734.0,0,0,200,3,0.1674,2012345.0,27608633.0,416656,6939.0
509,612,612,412586,17084059.0,0,0,10,5,25.3258,393942.0,763118.0,4878,10394.0
510,613,613,421759,36021211.0,0,0,50,1,0.0,200000.0,4677869.0,108580,8372.0
511,614,614,405707,31322832.0,0,0,2000,4,0.0,4084992.0,3823833000.0,106218000,10226.0
512,615,615,405707,35777087.0,0,0,25,4,0.0,4084992.0,415773728.0,2958492,7463.0
513,616,616,405707,34140425.0,0,1,150,4,0.0,4084992.0,172217981.0,2638723,8746.0
514,617,617,421527,46897992.0,0,0,25,7,47.5,80000.0,5211612.0,49664,2732.0
515,621,621,417947,36638404.0,0,0,20,2,10.8443,6125.0,7689743.0,402077,5445.0
516,622,622,415389,17317282.0,0,0,500,2,0.6244999999999999,297177.0,146410075.0,4344207,10552.0
517,623,623,415923,17317282.0,0,0,500,2,0.7052,334922.0,146410075.0,4344207,10552.0
518,624,624,421628,35918501.0,0,1,100,3,28.6095,220500.0,17709686.0,1538698,5570.0
519,625,625,416467,31563732.0,0,0,250,6,8.550699999999999,415006.0,17654998.0,10792,10215.0
520,626,626,420179,36723185.0,0,0,20,2,0.0782,332404.0,1264397.0,14115,4859.0
521,627,627,418605,31376045.0,0,0,50,2,1.3709,880000.0,54867007.0,3071519,9414.0
522,629,629,414618,36191892.0,0,0,200,4,7.024800000000001,5090535.0,49383553.0,86167,7609.0
523,630,630,420665,36485624.0,0,0,10,8,25.9942,536892.0,341206.0,24267,6184.0
524,631,631,421160,36298972.0,0,0,25,4,11.5974,467459.0,2682452.0,31316,8247.0
525,632,632,416124,31322000.0,0,0,200,4,34.0242,833333.0,28391368.0,1236824,10226.0
526,633,633,413661,31662340.0,0,0,10,6,-1.9039,146591.0,2058459.0,-70396,10017.0
527,634,634,420846,34115901.0,0,0,500,1,10.790999999999999,288815.0,48910806.0,4298540,9206.0
528,635,635,409510,36396222.0,0,0,100,3,0.0,8200830.0,38799300.0,970628,7045.0
529,636,636,409510,31410952.0,0,0,50,3,0.0138,8200830.0,15024655.0,1052820,10249.0
530,637,637,409510,36831221.0,0,0,100,3,0.0,8201965.0,40765460.0,4368112,4614.0
531,638,638,416507,31322000.0,0,0,200,5,36.8013,1090000.0,28391368.0,1236824,10226.0
532,639,639,419275,44149671.0,0,0,5,2,2.8403,689292.0,1742618.0,37715,4368.0
533,640,640,421333,36374784.0,0,0,25,3,12.6503,10814.0,6616693.0,483781,8245.0
534,641,641,409115,46124969.0,1,0,1,4,1.0011,183597.0,30000.0,-5690,3313.0
535,643,643,421338,36396222.0,0,0,100,3,6.5791,19182.0,38799300.0,970628,7045.0
536,646,646,420957,31325921.0,1,0,50,4,0.002,500000.0,6765979.0,118069,10185.0
537,647,647,420957,36553034.0,0,0,10,4,0.002,499990.0,2822650.0,2042,6154.0
538,648,648,420957,31427855.0,0,1,50,4,0.002,499990.0,19339132.0,-411363,9962.0
539,649,649,420957,31325921.0,1,0,50,1,0.002,500000.0,6765979.0,118069,10185.0
540,650,650,419672,36191892.0,0,0,200,1,9.8845,3961182.0,49383553.0,86167,7609.0
541,651,651,408897,36187232.0,0,0,10,3,0.2915,596815.0,3102536.0,134284,7842.0
542,653,653,420537,50293893.0,0,0,3,2,15.719000000000001,427000.0,261625.0,42053,1462.0
543,654,654,420960,31322832.0,0,0,2000,1,0.0,1239555.0,3823833000.0,106218000,10226.0
544,655,655,419391,50230492.0,0,0,1,14,6.7977,1030000.0,642775.0,2736,1505.0
545,658,658,420721,36353604.0,0,0,1,7,48.3276,1460207.0,1592685.0,47589,5125.0
546,659,659,410092,36590177.0,0,0,5,2,-0.3174,330800.0,367130.0,-33943,5544.0
547,660,660,418429,31323162.0,0,0,5,3,5.2685,262616.0,668898.0,38708,10222.0
548,661,661,417990,44887531.0,0,0,5,8,20.1219,100741.0,937049.0,15959,3925.0
549,662,662,421045,43928676.0,0,0,1,4,0.2174,2739300.0,4480301.0,338799,4493.0
550,663,663,415399,36836907.0,0,0,25,2,0.8576,254197.0,1361121.0,71708,4604.0
551,664,664,420657,44773293.0,0,0,25,3,24.1275,230318.0,4397931.0,17532,3987.0
552,665,665,420761,36382914.0,0,0,20,4,21.1023,310000.0,10469046.0,464414,7835.0
553,666,666,420740,36432288.0,0,0,100,4,1.4812,1171283.0,2496649.0,463510,5411.0
554,667,667,418829,35802570.0,0,0,50,2,0.25880000000000003,2735579.0,38593603.0,403878,7059.0
555,668,668,420892,50960369.0,0,0,3,1,34.1013,182855.0,962772.0,59959,1044.0
556,669,669,421079,36400491.0,1,0,150,1,3.846200000000001,390000.0,11129835.0,803639,6821.0
